,cash_or_card,city,latitude,longitude,product_category,sale,segment,timestamp
22920,cash,Dublin,53.34801997,-6.263397932,Indian,14.0,Restaurants,2019-05-16 08:39:31.665088+00:00
22921,cash,cork,51.8988440765,-8.4072821889,Japanese,29.0,Restaurants,2019-05-16 08:39:32.292465+00:00
22922,cash,Dublin,53.33847123,-6.292895526,Leafy Veggies,3.0,Grocery,2019-05-16 08:39:32.497248+00:00
22923,cash,cork,51.902116607,-8.4737992431,Kids and Babies,29.5609996291771,Apparel,2019-05-16 08:39:32.942721+00:00
22924,card,Dublin,53.34522827,-6.255238652,Kids and Babies,14.9600893007547,Apparel,2019-05-16 08:39:33.330994+00:00
22925,card,cork,51.8962355536,-8.4180374347,Japanese,29.0,Restaurants,2019-05-16 08:39:33.571488+00:00
22926,cash,Dublin,53.355473,-6.264423,Korean,40.0,Restaurants,2019-05-16 08:39:34.164678+00:00
22927,card,cork,51.9110156284,-8.4553675928,Japanese,29.0,Restaurants,2019-05-16 08:39:34.198755+00:00
22928,card,cork,51.8991388177,-8.4743030915,Laptops,1572.0,Technology,2019-05-16 08:39:34.830929+00:00
22929,cash,Dublin,53.33709791,-6.248680651,Cell Phones,461.0,Technology,2019-05-16 08:39:34.997001+00:00
22930,card,cork,51.9000408159,-8.4944377143,Korean,35.0,Restaurants,2019-05-16 08:39:35.456822+00:00
22931,card,Dublin,53.33894527,-6.244124919,Kids and Babies,14.9600893007547,Apparel,2019-05-16 08:39:35.833919+00:00
22932,cash,Dublin,53.35103243,-6.249909103,Men,96.8321271697428,Apparel,2019-05-16 08:39:36.664744+00:00
22933,cash,cork,51.8982035589,-8.4698603523,Laptops,1572.0,Technology,2019-05-16 08:39:36.712387+00:00
22934,cash,cork,51.9055838497,-8.4584740457,Japanese,29.0,Restaurants,2019-05-16 08:39:37.336515+00:00
22935,card,Dublin,53.34468624,-6.267346144,Cell Phones,461.0,Technology,2019-05-16 08:39:37.490899+00:00
22936,card,cork,51.8886959514,-8.4966324094,Men,3.74196824808019,Apparel,2019-05-16 08:39:37.969521+00:00
22937,card,Dublin,53.330091,-6.268044,Women,96.2867844826975,Apparel,2019-05-16 08:39:38.311947+00:00
22938,card,cork,51.8938259049,-8.4561505885,Leafy Veggies,11.0,Grocery,2019-05-16 08:39:38.597646+00:00
22939,card,Dublin,53.33898211,-6.256654859,Cell Phones,461.0,Technology,2019-05-16 08:39:39.138680+00:00
22940,card,cork,51.8787904471,-8.4483802129,Chinese,22.0,Restaurants,2019-05-16 08:39:39.229001+00:00
22941,cash,cork,51.8894397401,-8.50289978,Leafy Veggies,11.0,Grocery,2019-05-16 08:39:39.856955+00:00
22942,cash,Dublin,53.35812925,-6.269145906,Chinese,24.0,Restaurants,2019-05-16 08:39:39.966609+00:00
22943,cash,cork,51.9122069056,-8.49866133,Fruits,6.0,Grocery,2019-05-16 08:39:40.484151+00:00
22944,cash,Dublin,53.341805,-6.305085,Women,96.2867844826975,Apparel,2019-05-16 08:39:40.798993+00:00
22945,cash,cork,51.9103898388,-8.4535811973,Leafy Veggies,11.0,Grocery,2019-05-16 08:39:41.121485+00:00
22946,cash,Dublin,53.34185349,-6.252296269,Leafy Veggies,3.0,Grocery,2019-05-16 08:39:41.626772+00:00
22947,card,cork,51.8917905426,-8.4814196226,Office Equipment,166.0,Technology,2019-05-16 08:39:41.747843+00:00
22948,cash,cork,51.8846338949,-8.4653539096,Chinese,22.0,Restaurants,2019-05-16 08:39:42.378036+00:00
22949,cash,Dublin,53.34814966,-6.262333095,Cell Phones,461.0,Technology,2019-05-16 08:39:42.455749+00:00
22950,cash,cork,51.915384739,-8.4704276464,Chinese,22.0,Restaurants,2019-05-16 08:39:43.008208+00:00
22951,card,Dublin,53.339334,-6.264699,Indian,14.0,Restaurants,2019-05-16 08:39:43.291281+00:00
22952,cash,cork,51.9118019652,-8.4734223515,Laptops,1572.0,Technology,2019-05-16 08:39:43.638670+00:00
22953,card,Dublin,53.334432,-6.245575,Cell Phones,461.0,Technology,2019-05-16 08:39:44.116149+00:00
22954,cash,cork,51.8864565546,-8.402461251,Meat,3.0,Grocery,2019-05-16 08:39:44.269386+00:00
22955,cash,cork,51.8851163614,-8.4919792073,Mexican,22.0,Restaurants,2019-05-16 08:39:44.916660+00:00
22956,card,Dublin,53.34433076,-6.267226785,Men,96.8321271697428,Apparel,2019-05-16 08:39:44.946257+00:00
22957,cash,cork,51.8973372883,-8.4538411256,Men,3.74196824808019,Apparel,2019-05-16 08:39:45.545573+00:00
22958,card,Dublin,53.34845308,-6.255112588,Office Equipment,264.0,Technology,2019-05-16 08:39:45.780392+00:00
22959,card,cork,51.888514743,-8.4587521509,Meat,3.0,Grocery,2019-05-16 08:39:46.178151+00:00
22960,card,Dublin,53.346874,-6.272976,Laptops,1224.0,Technology,2019-05-16 08:39:46.657139+00:00
22961,card,cork,51.9168427958,-8.4506730419,Leafy Veggies,11.0,Grocery,2019-05-16 08:39:46.808640+00:00
22962,card,cork,51.8945319304,-8.4765278386,Office Equipment,166.0,Technology,2019-05-16 08:39:47.438428+00:00
22963,cash,Dublin,53.339764,-6.251988,Men,96.8321271697428,Apparel,2019-05-16 08:39:47.487015+00:00
22964,card,cork,51.9154905575,-8.4829703799,Kids and Babies,29.5609996291771,Apparel,2019-05-16 08:39:48.064779+00:00
22965,cash,Dublin,53.3519178,-6.268844157,Cell Phones,461.0,Technology,2019-05-16 08:39:48.315089+00:00
22966,card,cork,51.9137471627,-8.4945400088,Chinese,22.0,Restaurants,2019-05-16 08:39:48.694713+00:00
22967,cash,Dublin,53.33702184,-6.244546026,Mexican,22.0,Restaurants,2019-05-16 08:39:49.141988+00:00
22968,card,cork,51.9003838778,-8.4909793891,Korean,35.0,Restaurants,2019-05-16 08:39:49.333292+00:00
22969,cash,cork,51.8846293431,-8.48973748,Chinese,22.0,Restaurants,2019-05-16 08:39:49.960926+00:00
22970,card,Dublin,53.34402251,-6.266876757,Women,96.2867844826975,Apparel,2019-05-16 08:39:49.973449+00:00
22971,cash,cork,51.893739854,-8.4838372343,Chinese,22.0,Restaurants,2019-05-16 08:39:50.590472+00:00
22972,cash,Dublin,53.355473,-6.264423,Indian,14.0,Restaurants,2019-05-16 08:39:50.801735+00:00
22973,cash,cork,51.9015855173,-8.4667612907,Men,3.74196824808019,Apparel,2019-05-16 08:39:51.230930+00:00
22974,cash,Dublin,53.34218,-6.254485,Cell Phones,461.0,Technology,2019-05-16 08:39:51.630978+00:00
22975,card,cork,51.8806407344,-8.4690263196,Meat,3.0,Grocery,2019-05-16 08:39:51.856782+00:00
22976,cash,Dublin,53.3450089,-6.235983074,Chinese,24.0,Restaurants,2019-05-16 08:39:52.458219+00:00
22977,cash,cork,51.896550867,-8.4581451915,Japanese,29.0,Restaurants,2019-05-16 08:39:52.485452+00:00
22978,cash,cork,51.88666605,-8.4850960236,Leafy Veggies,11.0,Grocery,2019-05-16 08:39:53.113338+00:00
22979,cash,Dublin,53.343456,-6.287409,Korean,40.0,Restaurants,2019-05-16 08:39:53.286174+00:00
22980,cash,cork,51.9137471627,-8.4945400088,Mexican,22.0,Restaurants,2019-05-16 08:39:53.740087+00:00
22981,cash,Dublin,53.33711313,-6.244401187,Kids and Babies,14.9600893007547,Apparel,2019-05-16 08:39:54.116249+00:00
22982,cash,cork,51.8927502337,-8.4832377088,Food Grains,2.0,Grocery,2019-05-16 08:39:54.374223+00:00
22983,card,Dublin,53.352149,-6.260533,Cell Phones,461.0,Technology,2019-05-16 08:39:54.944031+00:00
22984,cash,cork,51.8842834945,-8.4406294043,Meat,3.0,Grocery,2019-05-16 08:39:55.002251+00:00
22985,cash,cork,51.8977990003,-8.4778777205,Leafy Veggies,11.0,Grocery,2019-05-16 08:39:55.631053+00:00
22986,cash,Dublin,53.34864922,-6.266541481,Women,96.2867844826975,Apparel,2019-05-16 08:39:55.772356+00:00
22987,card,cork,51.9004452639,-8.4635681131,Kids and Babies,29.5609996291771,Apparel,2019-05-16 08:39:56.258981+00:00
22988,card,Dublin,53.343565,-6.275071,Kids and Babies,14.9600893007547,Apparel,2019-05-16 08:39:56.603928+00:00
22989,cash,cork,51.8970445537,-8.51353991,Chinese,22.0,Restaurants,2019-05-16 08:39:56.886077+00:00
22990,card,Dublin,53.3450089,-6.235983074,Indian,14.0,Restaurants,2019-05-16 08:39:57.434562+00:00
22991,cash,cork,51.8884979794,-8.4664276789,Chinese,22.0,Restaurants,2019-05-16 08:39:57.516792+00:00
22992,cash,cork,51.8925463154,-8.4887416006,Cell Phones,551.0,Technology,2019-05-16 08:39:58.146752+00:00
22993,card,Dublin,53.33091783,-6.258653104,Cell Phones,461.0,Technology,2019-05-16 08:39:58.266772+00:00
22994,cash,cork,51.9042723879,-8.4242678639,Meat,3.0,Grocery,2019-05-16 08:39:58.775912+00:00
22995,card,Dublin,53.34348527,-6.264339387,Chinese,24.0,Restaurants,2019-05-16 08:39:59.097110+00:00
22996,card,cork,51.898552694,-8.4768553945,Chinese,22.0,Restaurants,2019-05-16 08:39:59.405787+00:00
22997,card,Dublin,53.35225641,-6.259444356,Women,96.2867844826975,Apparel,2019-05-16 08:39:59.930783+00:00
22998,card,cork,51.9171372262,-8.4680501612,Women,67.5774608548128,Apparel,2019-05-16 08:40:00.031834+00:00
22999,card,cork,51.8974653644,-8.4329004769,Meat,3.0,Grocery,2019-05-16 08:40:00.669653+00:00
23000,cash,Dublin,53.34194797,-6.263821721,Women,96.2867844826975,Apparel,2019-05-16 08:40:00.758999+00:00
23001,card,cork,51.9202576769,-8.4774106983,Meat,3.0,Grocery,2019-05-16 08:40:01.297214+00:00
23002,cash,Dublin,53.34845308,-6.255112588,Laptops,1224.0,Technology,2019-05-16 08:40:01.588901+00:00
23003,card,cork,51.8872010654,-8.484784073,Meat,3.0,Grocery,2019-05-16 08:40:01.930534+00:00
23004,card,Dublin,53.35013744,-6.269459724,Laptops,1224.0,Technology,2019-05-16 08:40:02.418488+00:00
23005,card,cork,51.9154905575,-8.4829703799,Men,3.74196824808019,Apparel,2019-05-16 08:40:02.557822+00:00
23006,card,cork,51.8907456608,-8.4419452817,Men,3.74196824808019,Apparel,2019-05-16 08:40:03.182035+00:00
23007,card,Dublin,53.34530433,-6.259280741,Mexican,22.0,Restaurants,2019-05-16 08:40:03.252231+00:00
23008,card,cork,51.8797414227,-8.4518074065,Cell Phones,551.0,Technology,2019-05-16 08:40:03.811315+00:00
23009,card,Dublin,53.34506734,-6.267238855,Leafy Veggies,3.0,Grocery,2019-05-16 08:40:04.077319+00:00
23010,card,cork,51.8846293431,-8.48973748,Chinese,22.0,Restaurants,2019-05-16 08:40:04.440169+00:00
23011,cash,Dublin,53.33381458,-6.251912713,Men,96.8321271697428,Apparel,2019-05-16 08:40:04.918803+00:00
23012,card,cork,51.9014544114,-8.4763652612,Men,3.74196824808019,Apparel,2019-05-16 08:40:05.069802+00:00
23013,card,cork,51.8788264741,-8.4772841453,Korean,35.0,Restaurants,2019-05-16 08:40:05.693014+00:00
23014,cash,Dublin,53.34999014,-6.268060952,Office Equipment,264.0,Technology,2019-05-16 08:40:05.741383+00:00
23015,cash,cork,51.8950946841,-8.47728352,Men,3.74196824808019,Apparel,2019-05-16 08:40:06.321923+00:00
23016,card,Dublin,53.34102076,-6.263511926,Leafy Veggies,3.0,Grocery,2019-05-16 08:40:06.572482+00:00
23017,card,cork,51.9053303126,-8.4779899854,Meat,3.0,Grocery,2019-05-16 08:40:06.950990+00:00
23018,card,Dublin,53.34744836,-6.266204864,Women,96.2867844826975,Apparel,2019-05-16 08:40:07.402279+00:00
23019,card,cork,51.8830400248,-8.5176851186,Japanese,29.0,Restaurants,2019-05-16 08:40:07.590990+00:00
23020,cash,cork,51.8907456608,-8.4419452817,Men,3.74196824808019,Apparel,2019-05-16 08:40:08.221460+00:00
23021,cash,Dublin,53.34183507,-6.290662587,Fruits,3.0,Grocery,2019-05-16 08:40:08.231790+00:00
23022,cash,cork,51.8907456608,-8.4419452817,Men,3.74196824808019,Apparel,2019-05-16 08:40:08.856651+00:00
23023,card,Dublin,53.33967315,-6.261083186,Chinese,24.0,Restaurants,2019-05-16 08:40:09.062979+00:00
23024,card,cork,51.8853359596,-8.442716681,Meat,3.0,Grocery,2019-05-16 08:40:09.485692+00:00
23025,card,Dublin,53.33563406,-6.265334487,Leafy Veggies,3.0,Grocery,2019-05-16 08:40:09.893310+00:00
23026,card,cork,51.9014544114,-8.4763652612,Men,3.74196824808019,Apparel,2019-05-16 08:40:10.115942+00:00
23027,cash,Dublin,53.33728289,-6.250061989,Men,96.8321271697428,Apparel,2019-05-16 08:40:10.721317+00:00
23028,cash,cork,51.8944883668,-8.4987652749,Mexican,22.0,Restaurants,2019-05-16 08:40:10.746899+00:00
23029,card,cork,51.8887585137,-8.5375725191,Meat,3.0,Grocery,2019-05-16 08:40:11.378770+00:00
23030,cash,Dublin,53.33299531,-6.252724081,Home Appliances,199.0,Technology,2019-05-16 08:40:11.552044+00:00
23031,cash,cork,51.8906206298,-8.4655269678,Meat,3.0,Grocery,2019-05-16 08:40:12.012481+00:00
23032,card,Dublin,53.33091783,-6.258653104,Laptops,1224.0,Technology,2019-05-16 08:40:12.381129+00:00
23033,cash,cork,51.8846644482,-8.479019832,Cell Phones,551.0,Technology,2019-05-16 08:40:12.644115+00:00
23034,cash,Dublin,53.35146871,-6.252858192,Mexican,22.0,Restaurants,2019-05-16 08:40:13.211300+00:00
23035,cash,cork,51.8926237196,-8.4383745613,Home Appliances,198.0,Technology,2019-05-16 08:40:13.269293+00:00
23036,card,cork,51.8806763641,-8.5128603153,Fruits,6.0,Grocery,2019-05-16 08:40:13.900221+00:00
23037,card,Dublin,53.33967315,-6.261083186,Mexican,22.0,Restaurants,2019-05-16 08:40:14.038278+00:00
23038,cash,cork,51.8817512731,-8.4402148077,Home Appliances,198.0,Technology,2019-05-16 08:40:14.522310+00:00
23039,card,Dublin,53.34257811,-6.271794587,Fruits,3.0,Grocery,2019-05-16 08:40:14.871012+00:00
23040,card,cork,51.8956747125,-8.4316060513,Chinese,22.0,Restaurants,2019-05-16 08:40:15.148503+00:00
23041,cash,Dublin,53.34786626,-6.264595538,Meat,9.0,Grocery,2019-05-16 08:40:15.693995+00:00
23042,cash,cork,51.8882623721,-8.4715926104,Chinese,22.0,Restaurants,2019-05-16 08:40:15.776880+00:00
23043,cash,cork,51.8988685864,-8.4667642054,Chinese,22.0,Restaurants,2019-05-16 08:40:16.405569+00:00
23044,card,Dublin,53.34152615,-6.27111868,Fruits,3.0,Grocery,2019-05-16 08:40:16.525048+00:00
23045,cash,cork,51.8766223567,-8.5209857513,Meat,3.0,Grocery,2019-05-16 08:40:17.035861+00:00
23046,card,Dublin,53.35342112,-6.259794384,Cell Phones,461.0,Technology,2019-05-16 08:40:17.353024+00:00
23047,cash,cork,51.898552694,-8.4768553945,Indian,14.0,Restaurants,2019-05-16 08:40:17.671165+00:00
23048,card,Dublin,53.359624,-6.260348,Cell Phones,461.0,Technology,2019-05-16 08:40:18.189653+00:00
23049,card,cork,51.8834545299,-8.4386735156,Leafy Veggies,11.0,Grocery,2019-05-16 08:40:18.298026+00:00
23050,cash,cork,51.9186804139,-8.4747597914,Office Equipment,166.0,Technology,2019-05-16 08:40:18.928363+00:00
23051,cash,Dublin,53.34997173,-6.267641187,Cell Phones,461.0,Technology,2019-05-16 08:40:19.011174+00:00
23052,card,cork,51.8822108275,-8.4446776301,Men,3.74196824808019,Apparel,2019-05-16 08:40:19.557548+00:00
23053,card,Dublin,53.34152615,-6.27111868,Leafy Veggies,3.0,Grocery,2019-05-16 08:40:19.840162+00:00
23054,cash,cork,51.912861238,-8.4388330959,Men,3.74196824808019,Apparel,2019-05-16 08:40:20.184705+00:00
23055,card,Dublin,53.33423022,-6.290792674,Cell Phones,461.0,Technology,2019-05-16 08:40:20.666615+00:00
23056,cash,cork,51.8862889704,-8.4553524833,Korean,35.0,Restaurants,2019-05-16 08:40:20.816130+00:00
23057,card,cork,51.8979651626,-8.4709120407,Meat,3.0,Grocery,2019-05-16 08:40:21.443332+00:00
23058,card,Dublin,53.34218,-6.254485,Laptops,1224.0,Technology,2019-05-16 08:40:21.493126+00:00
23059,card,cork,51.8982035589,-8.4698603523,Laptops,1572.0,Technology,2019-05-16 08:40:22.074286+00:00
23060,card,Dublin,53.34814966,-6.262333095,Laptops,1224.0,Technology,2019-05-16 08:40:22.322380+00:00
23061,cash,cork,51.9103563825,-8.4226264204,Korean,35.0,Restaurants,2019-05-16 08:40:22.703920+00:00
23062,card,Dublin,53.3602014,-6.266330928,Laptops,1224.0,Technology,2019-05-16 08:40:23.147397+00:00
23063,card,cork,51.8823106823,-8.3943517974,Japanese,29.0,Restaurants,2019-05-16 08:40:23.331961+00:00
23064,card,cork,51.8892025368,-8.4468602158,Fruits,6.0,Grocery,2019-05-16 08:40:23.960446+00:00
23065,card,Dublin,53.35126939,-6.250971258,Men,96.8321271697428,Apparel,2019-05-16 08:40:23.982390+00:00
23066,card,cork,51.8745031259,-8.5397020659,Office Equipment,166.0,Technology,2019-05-16 08:40:24.591459+00:00
23067,card,Dublin,53.3471065,-6.266077459,Mexican,22.0,Restaurants,2019-05-16 08:40:24.816947+00:00
23068,cash,cork,51.891848669,-8.4705308143,Laptops,1572.0,Technology,2019-05-16 08:40:25.219880+00:00
23069,cash,Dublin,53.34716815,-6.268229932,Mexican,22.0,Restaurants,2019-05-16 08:40:25.658002+00:00
23070,card,cork,51.8898810131,-8.5026389647,Mexican,22.0,Restaurants,2019-05-16 08:40:25.844373+00:00
23071,cash,cork,51.8887585137,-8.5375725191,Meat,3.0,Grocery,2019-05-16 08:40:26.474536+00:00
23072,cash,Dublin,53.33423822,-6.26539886,Women,96.2867844826975,Apparel,2019-05-16 08:40:26.488921+00:00
23073,card,cork,51.8959112472,-8.4714111687,Chinese,22.0,Restaurants,2019-05-16 08:40:27.103277+00:00
23074,cash,Dublin,53.33881395,-6.243741363,Home Appliances,199.0,Technology,2019-05-16 08:40:27.326507+00:00
23075,card,cork,51.9138902515,-8.4261546928,Mexican,22.0,Restaurants,2019-05-16 08:40:27.737076+00:00
23076,card,Dublin,53.34308013,-6.263179332,Korean,40.0,Restaurants,2019-05-16 08:40:28.153499+00:00
23077,cash,cork,51.8973372883,-8.4538411256,Men,3.74196824808019,Apparel,2019-05-16 08:40:28.363829+00:00
23078,card,Dublin,53.34744,-6.238523,Women,96.2867844826975,Apparel,2019-05-16 08:40:28.981509+00:00
23079,cash,cork,51.8900317363,-8.4088827987,Meat,3.0,Grocery,2019-05-16 08:40:28.990942+00:00
23080,cash,cork,51.8822108275,-8.4446776301,Kids and Babies,29.5609996291771,Apparel,2019-05-16 08:40:29.622145+00:00
23081,cash,Dublin,53.34595443,-6.275383383,Cell Phones,461.0,Technology,2019-05-16 08:40:29.804642+00:00
23082,card,cork,51.8813538741,-8.450176947,Women,67.5774608548128,Apparel,2019-05-16 08:40:30.249293+00:00
23083,cash,Dublin,53.33800839,-6.255581975,Food Grains,7.0,Grocery,2019-05-16 08:40:30.641697+00:00
23084,cash,cork,51.8988685864,-8.4667642054,Chinese,22.0,Restaurants,2019-05-16 08:40:30.876737+00:00
23085,card,Dublin,53.34110643,-6.265408248,Cell Phones,461.0,Technology,2019-05-16 08:40:31.481014+00:00
23086,cash,cork,51.8859495648,-8.4701160678,Meat,3.0,Grocery,2019-05-16 08:40:31.505621+00:00
23087,card,cork,51.8988440765,-8.4072821889,Mexican,22.0,Restaurants,2019-05-16 08:40:32.138660+00:00
23088,card,Dublin,53.33677519,-6.248770505,Cell Phones,461.0,Technology,2019-05-16 08:40:32.311142+00:00
23089,cash,cork,51.9088962595,-8.4557009807,Mexican,22.0,Restaurants,2019-05-16 08:40:32.765881+00:00
23090,card,Dublin,53.351182,-6.269859,Mexican,22.0,Restaurants,2019-05-16 08:40:33.136930+00:00
23091,card,cork,51.91692508,-8.4566195739,Korean,35.0,Restaurants,2019-05-16 08:40:33.396158+00:00
23092,card,Dublin,53.34851312,-6.251051724,Indian,14.0,Restaurants,2019-05-16 08:40:33.970926+00:00
23093,cash,cork,51.9014544114,-8.4763652612,Men,3.74196824808019,Apparel,2019-05-16 08:40:34.025622+00:00
23094,card,cork,51.8751099644,-8.5380356745,Food Grains,2.0,Grocery,2019-05-16 08:40:34.658598+00:00
23095,cash,Dublin,53.34278548,-6.260721087,Women,96.2867844826975,Apparel,2019-05-16 08:40:34.802526+00:00
23096,card,cork,51.8906388758,-8.4857934152,Korean,35.0,Restaurants,2019-05-16 08:40:35.286019+00:00
23097,card,Dublin,53.34817688,-6.294609457,Korean,40.0,Restaurants,2019-05-16 08:40:35.635829+00:00
23098,cash,cork,51.8993801262,-8.4738539959,Women,67.5774608548128,Apparel,2019-05-16 08:40:35.917194+00:00
23099,card,Dublin,53.347477,-6.28525,Chinese,24.0,Restaurants,2019-05-16 08:40:36.466091+00:00
23100,card,cork,51.8982744243,-8.4442505092,Korean,35.0,Restaurants,2019-05-16 08:40:36.546517+00:00
23101,cash,cork,51.9103563825,-8.4226264204,Japanese,29.0,Restaurants,2019-05-16 08:40:37.171225+00:00
23102,cash,Dublin,53.334432,-6.245575,Office Equipment,264.0,Technology,2019-05-16 08:40:37.298999+00:00
23103,cash,cork,51.904371152,-8.4883392892,Indian,14.0,Restaurants,2019-05-16 08:40:37.804438+00:00
23104,cash,Dublin,53.34867644,-6.257420629,Men,96.8321271697428,Apparel,2019-05-16 08:40:38.127241+00:00
23105,cash,cork,51.8823106823,-8.3943517974,Korean,35.0,Restaurants,2019-05-16 08:40:38.432269+00:00
23106,card,Dublin,53.34612577,-6.293238848,Cell Phones,461.0,Technology,2019-05-16 08:40:38.971933+00:00
23107,card,cork,51.9105695188,-8.4292407732,Leafy Veggies,11.0,Grocery,2019-05-16 08:40:39.089135+00:00
23108,card,Dublin,53.34337317,-6.245094538,Indian,14.0,Restaurants,2019-05-16 08:40:39.802036+00:00
23109,card,cork,51.8869819376,-8.4425896932,Fruits,6.0,Grocery,2019-05-16 08:40:39.989576+00:00
23110,card,cork,51.8936004943,-8.4085687113,Leafy Veggies,11.0,Grocery,2019-05-16 08:40:40.616173+00:00
23111,card,Dublin,53.34502571,-6.266705096,Men,96.8321271697428,Apparel,2019-05-16 08:40:40.757431+00:00
23112,cash,cork,51.8958725213,-8.4269979301,Home Appliances,198.0,Technology,2019-05-16 08:40:41.357561+00:00
23113,cash,Dublin,53.35410392,-6.257088035,Home Appliances,199.0,Technology,2019-05-16 08:40:41.590842+00:00
23114,card,cork,51.8872190995,-8.4558087538,Japanese,29.0,Restaurants,2019-05-16 08:40:41.995972+00:00
23115,card,Dublin,53.34348527,-6.264339387,Indian,14.0,Restaurants,2019-05-16 08:40:42.579093+00:00
23116,card,cork,51.9004452639,-8.4635681131,Women,67.5774608548128,Apparel,2019-05-16 08:40:42.775256+00:00
23117,cash,cork,51.8824120591,-8.4403189499,Meat,3.0,Grocery,2019-05-16 08:40:43.404834+00:00
23118,card,Dublin,53.34728023,-6.257043779,Cell Phones,461.0,Technology,2019-05-16 08:40:43.412613+00:00
23119,cash,cork,51.9110156284,-8.4553675928,Korean,35.0,Restaurants,2019-05-16 08:40:44.178992+00:00
23120,cash,Dublin,53.33677519,-6.248770505,Cell Phones,461.0,Technology,2019-05-16 08:40:44.379053+00:00
23121,card,cork,51.8846338949,-8.4653539096,Japanese,29.0,Restaurants,2019-05-16 08:40:44.807883+00:00
23122,cash,Dublin,53.358115,-6.265601,Mexican,22.0,Restaurants,2019-05-16 08:40:45.215057+00:00
23123,card,cork,51.8882609029,-8.4757952529,Indian,14.0,Restaurants,2019-05-16 08:40:45.442407+00:00
23124,card,Dublin,53.34931769,-6.277897954,Indian,14.0,Restaurants,2019-05-16 08:40:46.045629+00:00
23125,cash,cork,51.8933865612,-8.441128727,Men,3.74196824808019,Apparel,2019-05-16 08:40:46.073084+00:00
23126,cash,cork,51.9055838497,-8.4584740457,Korean,35.0,Restaurants,2019-05-16 08:40:46.708105+00:00
23127,card,Dublin,53.346057,-6.268001,Indian,14.0,Restaurants,2019-05-16 08:40:46.874731+00:00
23128,card,cork,51.8882609029,-8.4757952529,Korean,35.0,Restaurants,2019-05-16 08:40:47.337646+00:00
23129,cash,Dublin,53.35308412,-6.285188198,Laptops,1224.0,Technology,2019-05-16 08:40:47.717594+00:00
23130,cash,cork,51.9120796248,-8.4363405269,Japanese,29.0,Restaurants,2019-05-16 08:40:47.969748+00:00
23131,cash,Dublin,53.35029835,-6.2569727,Cell Phones,461.0,Technology,2019-05-16 08:40:48.542615+00:00
23132,card,cork,51.891133565,-8.4545120252,Women,67.5774608548128,Apparel,2019-05-16 08:40:48.598090+00:00
23133,card,cork,51.8970226863,-8.4788315923,Meat,3.0,Grocery,2019-05-16 08:40:49.229182+00:00
23134,card,Dublin,53.34218,-6.254485,Cell Phones,461.0,Technology,2019-05-16 08:40:49.372435+00:00
23135,card,cork,51.9145184715,-8.4725971487,Japanese,29.0,Restaurants,2019-05-16 08:40:49.862953+00:00
23136,card,Dublin,53.34787667,-6.259184182,Women,96.2867844826975,Apparel,2019-05-16 08:40:50.205760+00:00
23137,cash,cork,51.8890299279,-8.5011752858,Chinese,22.0,Restaurants,2019-05-16 08:40:50.490562+00:00
23138,cash,Dublin,53.33286797,-6.265024692,Cell Phones,461.0,Technology,2019-05-16 08:40:51.035198+00:00
23139,card,cork,51.9159759464,-8.4813002603,Mexican,22.0,Restaurants,2019-05-16 08:40:51.119931+00:00
23140,card,cork,51.8882189243,-8.4933655358,Men,3.74196824808019,Apparel,2019-05-16 08:40:51.746946+00:00
23141,card,Dublin,53.35145831,-6.263879389,Cell Phones,461.0,Technology,2019-05-16 08:40:51.905200+00:00
23142,cash,cork,51.8958725213,-8.4269979301,Cell Phones,551.0,Technology,2019-05-16 08:40:52.372556+00:00
23143,card,Dublin,53.34880213,-6.256624013,Leafy Veggies,3.0,Grocery,2019-05-16 08:40:52.749250+00:00
23144,cash,cork,51.8921829542,-8.5160816675,Meat,3.0,Grocery,2019-05-16 08:40:53.002003+00:00
23145,card,Dublin,53.34872687,-6.237128377,Women,96.2867844826975,Apparel,2019-05-16 08:40:53.582404+00:00
23146,card,cork,51.8919851612,-8.4857066881,Korean,35.0,Restaurants,2019-05-16 08:40:53.630334+00:00
23147,cash,cork,51.8950946841,-8.47728352,Men,3.74196824808019,Apparel,2019-05-16 08:40:54.262650+00:00
23148,cash,Dublin,53.34728023,-6.257043779,Cell Phones,461.0,Technology,2019-05-16 08:40:54.409647+00:00
23149,cash,cork,51.9110156284,-8.4553675928,Chinese,22.0,Restaurants,2019-05-16 08:40:54.890067+00:00
23150,cash,Dublin,53.34523708,-6.265716702,Mexican,22.0,Restaurants,2019-05-16 08:40:55.236806+00:00
23151,cash,cork,51.8900877895,-8.4947364385,Chinese,22.0,Restaurants,2019-05-16 08:40:55.517765+00:00
23152,cash,Dublin,53.34794472,-6.257094741,Laptops,1224.0,Technology,2019-05-16 08:40:56.067903+00:00
23153,cash,cork,51.8881676814,-8.4181571423,Mexican,22.0,Restaurants,2019-05-16 08:40:56.165145+00:00
23154,card,cork,51.9202576769,-8.4774106983,Meat,3.0,Grocery,2019-05-16 08:40:56.796641+00:00
23155,card,Dublin,53.344603,-6.263371,Home Appliances,199.0,Technology,2019-05-16 08:40:56.896687+00:00
23156,cash,cork,51.8915979364,-8.4845550319,Meat,3.0,Grocery,2019-05-16 08:40:57.424645+00:00
23157,card,Dublin,53.346874,-6.272976,Office Equipment,264.0,Technology,2019-05-16 08:40:57.725842+00:00
23158,card,cork,51.8958839075,-8.4316659008,Meat,3.0,Grocery,2019-05-16 08:40:58.052900+00:00
